OBJECTID,F_Name,F_Type,Street,Town,OwnerTyp,P_Ground,B_Field,S_Field,F_Field,M_Field,B_Court,T_Court,V_Court,Track,SkatPark,IH_Rink,SH_Rink,Golf,Fishing,Boating,Hunting,Trails,Beach,Pool,RestRoom,W_Path,B_Path,SplashPark,PickBall,Shelter,CommGard,Stage,Dog,TabGame,Camping,Fitness,GrantFund,POINT_X,POINT_Y,DEMID,StateBond,LWCF,GlobalID,RIEJ,Justice40,x,y
907,Biltmore Park,LP,Kennedy Plaza,Providence,MUN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,-71.41366516,41.82502027,Not Applicable,N,N,{38631C4E-534C-4377-92E7-DE78B2675433},Y,Y,351614.864495333,270264.688989334
908,Spectacle Pond Field,LP,Cottage,Cranston,MUN,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Y,-71.44056235,41.78759755,4400243,N,Y,{37FDB6FF-9E76-4828-B705-DEC9B4337539},Y,Y,344293.163259503,256621.692325249
909,Donald Down's Park,LP,Indian Corner,North Kingstown,MUN,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,-71.49414073,41.53977545,Not Applicable,N,N,{97ED5601-C254-42C6-92D6-DEFFA58A4720},N,N,329687.411631167,166312.43593625
910,Sowams Road Field,AF,Sowams,Barrington,MUN,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Y,0,0,"4027, 20037001",Y,N,{D8752834-979D-4690-822B-DF05CEC855D5},N,N,384034.681217249,240727.464599334
911,Battery Park / Fort Greene,LP,Washington,Newport,MUN,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,-71.32163792,41.49683146,Not Applicable,N,N,{5CB08A81-0363-4A37-A0B7-DF590E4D645C},N,N,376945.395199001,150714.841147251
912,Leina Rose Street Playground,LP,Leina Rose,Coventry,MUN,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,-71.58645591,41.68656192,Not Applicable,N,N,{A68FCA22-2BF7-4DCC-B98F-DFADE92682CD},N,N,304468.102817919,219811.170474
913,Barton C. Hurley Landing,FB,Sanctuary,Charlestown,STA,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,-71.67979539,41.37857456,7094,?,N,{90AB81D6-F55A-41D7-9375-DFF43C75D59A},N,N,278739.129997753,107625.78395284
914,Perez Park,LP,Pleasant,Pawtucket,MUN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,-71.38575421,41.86938453,Not Applicable,N,N,{4FCD2CAF-42E1-4A76-B85B-E005C6D8F245},Y,Y,359200.803063583,286439.950273916
915,Rainone Playground,LP,Mill,Johnston,MUN,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,-71.48719497,41.79577928,Not Applicable,N,N,{3B0A1E4D-E7D7-43B1-A7A2-E009F24A8B61},N,N,331575.076162919,259597.750677586
916,Foster Center Field,AF,Foster Center Road,Foster,MUN,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Y,-71.73177211,41.81074838,"2016-70-10,2020-70-05",Y,N,{76C6C0F2-7022-43B3-AF2B-E00B5E28BED6},N,N,264897.193442833,265137.402656004
917,Market Square,LP,North Main St,Providence,MUN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Y,-71.40843902,41.82589535,4400216,N,Y,{8BFBA082-174B-432C-8DE9-E045BAB4BD60},Y,Y,353038.970242918,270585.04267934
918,Canal Street Park,LP,Canal,Westerly,MUN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Y,-71.83411245,41.38957284,2011-70-03,Y,N,{9C5C1391-67AF-4C7B-9A0C-E05ACFFB8875},N,Y,236402.766507916,111758.806526668
919,Rockwell Park,LP,Thames,Bristol,MUN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Y,-71.27777757,41.6689594,897047,Y,N,{FF039671-7C2C-4EF7-8CF7-E06FC010BB5F},N,N,388799.431530252,213463.415781088
920,Signal Rock Playground,LP,Signal Rock,North Kingstown,MUN,1,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Y,-71.43647676,41.63028383,887042,Y,N,{B519E302-F065-495C-82F2-E080B70AE130},N,N,345449.672429416,199298.605856173
921,Aquidneck School,SC,Reservoir,Middletown,SCH,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,-71.28116775,41.49660451,Not Applicable,N,N,{8470D1AF-42C1-45CF-B0D1-E0831CBE26FE},N,N,388032.361870166,150657.607337832
922,Phoenix - Harris Walkway,LP,Howard,Coventry,MUN,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Y,-71.54045412,41.72545129,"4400328,907016",Y,Y,{7AB818B0-AD92-4167-9C87-E09D5B720A13},N,N,317040.041584753,233972.889197752
923,Portsmouth High School,SC,Memorial,Portsmouth,SCH,0,4,2,1,4,3,8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,-71.25101714,41.6108262,Not Applicable,N,N,{F7171D82-04B2-4B95-89DB-E0BCF4DF3F90},N,N,396172.143818919,192300.354104668
924,Tarkiln Pond,FB,Mowry,Burrillville,MUN,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,-71.59770969,41.96502458,Not Applicable,N,N,{5243C74E-AF34-44C6-A6E2-E0CA4410CB56},N,N,301509.554929253,321286.141736254
925,Foster Memorial Park,LP,Station,Coventry,MUN,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Y,-71.56516768,41.69754975,"4400333,887053",Y,Y,{41AD102C-C7EF-4EA4-BB76-E127D426C4B8},N,N,310285.961260919,223809.919038169
926,Boyden Heights Conservation Area,LP,Boyden,East Providence,MUN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Y,-71.36987907,41.79003093,4400078,N,Y,{4A3FB80F-190F-4EAF-91F5-E1755088D96A},Y,N,363568.56237267,257529.656388588
927,Spring Lake,FB,Black Hut,Burrillville,STA,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,-71.66511638,41.97899153,9038,?,N,{A086777C-E518-45AC-BCEC-E1CFA49AE49D},N,N,283186.989540335,326403.941211917
928,Green Conservation Area,CA,Hamilton Allenton,North Kingstown,MUN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Y,-71.45036556,41.55136877,4400079,N,Y,{7E2B4720-8EA6-4D4D-8728-E240DEA53539},N,N,341669.20886175,170540.679448254
929,Oaklawn Grange Park,LP,Exchange,Cranston,MUN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,Y,-71.4797197,41.74665648,992023,Y,N,{A3BD4788-C4C2-4A9D-A140-E2D44699D132},N,N,333617.693140667,241697.986608416
930,Pennfield School,SC,Main,Portsmouth,SCH,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,-71.25842113,41.5459806,Not Applicable,N,N,{66356D5C-D058-4535-A848-E366DCCA6CC5},N,N,394213.507644333,168665.884641416
931,Adams Playground,LP,Adams,Warwick,MUN,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Y,-71.39780118,41.75852018,4400127,N,Y,{EC354724-12F4-4C64-BE43-E3EF9559B998},N,N,355967.577246584,246036.968087919
932,Fort Wetherill,SP,Fort Wetherill,Jamestown,STA,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,N,-71.36527682,41.48021883,7008,?,N,{7665831C-15B7-4CA0-B4D2-E43062545138},N,N,365000.000126585,144639.921210505
933,Hopkins Mill Pond,FB,Winsor,Foster,MUN,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,-71.70737016,41.82413008,Not Applicable,N,N,{4C600228-E949-4658-A7A0-E44A5AAFFCD9},N,N,271561.468828168,269996.687556833
934,Davies Middle School,AF,Jenckes Hill,Lincoln,SCH,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,-71.45738587,41.90116544,Not Applicable,N,N,{785273E0-D9B5-4544-A632-E453779F72A9},N,N,339684.522214334,298003.194535837
935,Burrillville Skate Park,LP,Chapel,Burrillville,MUN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Y,-71.68772598,41.96817607,2011-40-03,Y,N,{718088EA-2726-409A-8FBB-E45CFB89765B},N,N,277030.636695586,322475.350315839
936,Davis Park,AF,Chalkstone,Providence,MUN,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,-2,0,0,0,0,Y,0,0,"887065,885002",Y,N,{D6A76A76-E6C6-439A-8E70-E4A5BEA33F69},Y,Y,346957.534243084,273195.941985086
937,Narrow River,FB,Pollock,South Kingstown,STA,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,-71.45019861,41.46699509,9071,?,N,{FAD4E76C-A9A5-4B9C-90AF-E5A69B11027D},N,N,341735.249412086,139874.595111251
938,Hoxsie School,SC,Glenwood,Warwick,SCH,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Y,-71.39866987,41.72867944,4400129,N,Y,{C52245B2-48A8-44A4-980C-E5FBFF0D5B4E},N,N,355743.364440419,235162.891082838
939,Frosty Hollow Pond,FB,Camp E-hun-tee,Exeter,STA,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,-71.70903311,41.58768743,6130,?,N,{90286761-BFBA-45C7-90DE-E65627D6A06D},N,N,270899.077108335,183839.92712792
940,Independence Park,LP,Thames,Bristol,MUN,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,Y,-71.27948701,41.67378512,Not Found,Y,N,{E69438B3-9A55-49E9-815C-E65E21E963D0},N,N,388327.875386752,215220.661282338
941,Jamestown Town Pier,LP,Conanicus,Jamestown,MUN,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Y,-71.3667924,41.49643398,4400182,N,Y,{2786058A-CA2B-4563-A657-E68F73B323EB},N,N,364575.603665669,150547.724027418
942,Tiverton Trout Pond,FB,Fish,Tiverton,MUN,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,-71.18638297,41.62925465,Not Applicable,N,N,{D898C159-BBA7-4BBD-9343-E6B11099BAE8},N,N,413823.118359417,199073.072514586
943,Rec Office Playground,LP,Frenchtown,East Greenwich,MUN,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,-71.50656867,41.62625421,Not Applicable,N,N,{2BD035A9-984C-4AD5-8BA1-E74248868D6F},N,N,326287.441068918,197823.934264839
944,Eight Rod Farm,MA,Eight Rod,Tiverton,STA,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,-71.17129225,41.55895787,5163,?,N,{1DE2430A-8CB6-4248-AD6E-E7A757201C05},N,N,418046.335306667,173473.305144668
945,Dean Andrews Memorial Field,LP,Battey Meetinghouse,Scituate,STA,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,-71.60489262,41.82929879,7112,?,N,{C27547B9-C4D0-4621-8DD0-E7C4422376EC},N,N,299495.571096335,271829.408628918
946,Pawtuxet River Fishing Access,FB,Hope Furnace,Scituate,MUN,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,-71.56535855,41.73108571,Not Applicable,N,N,{B04A401C-C907-41FD-9540-E7D07E2DB879},N,N,310243.111937169,236030.210870504
947,Casino Park,LP,Ocean,Narragansett,MUN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Y,-71.45663007,41.43138828,"4400307,2008-60-28",Y,Y,{9C1CB927-847D-4A09-B501-E7F22C2C19B3},N,N,339976.417956002,126821.467674255
948,Waldo St. Totlot,LP,Waldo,Providence,MUN,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,-71.43500034,41.80581248,Not Applicable,N,N,{CD15D5BD-873A-4DB9-B44E-E80203375071},Y,Y,345805.014894586,263260.268943086
949,Washington Secondary Bikepath,LP,Hay,West Warwick,MUN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,N,-71.51493243,41.71548853,Not Applicable,N,N,{2EC3EA8B-87D8-47AE-920A-E92D8ADA6065},Y,N,324006.402323917,230340.289507583
950,Rose Garden Playground & Soccer Area,AF,Brown,East Providence,MUN,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Y,-71.36762449,41.80731371,4400231,N,Y,{FC67DEA1-FE24-4E3A-9C29-E96479DD7EA6},Y,Y,364173.709456336,263828.407898672
951,Robertson School,SC,Nausauket,Warwick,SCH,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Y,-71.43920798,41.6988974,4400159,N,Y,{944E8C89-101E-43DF-BC18-E97F0FD14022},N,N,344685.360965919,224300.119173251
952,Fort Getty,LP,Fort Getty,Jamestown,MUN,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Y,-71.39802252,41.4916438,2006-60-07,Y,N,{59F9A6DE-B203-4934-9838-E9B3404DBBF1},N,N,356022.157846086,148790.650441833
953,Trustom Pond National Wildlife Refuge,CA,Border,South Kingstown,FED,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,-71.58502628,41.38295796,Not Applicable,N,N,{7A626ADA-8B21-4853-9C2B-EA2029BF49E4},N,N,304749.74398692,109183.237530835
954,Great Road Gateway,LP,Front,Lincoln,MUN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Y,-71.41950228,41.90353666,987014,Y,N,{D253B460-A5CA-49A8-9926-EA31B4E8E2D8},N,N,349997.065893669,298874.677044839
955,Little Pond Beach,LP,Albert,Warwick,SCH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,N,-71.40768156,41.70495199,Not Applicable,N,N,{9802C2DD-351D-4592-A82C-EA44FFAC0A64},N,N,353292.720391583,226514.014679834
956,Bucks Horn Brook,FB,Lewis Farm,Coventry,STA,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,-71.75683037,41.6953624,5049,?,N,{4052B131-DB4B-46EF-B660-EA76528ACFFC},N,N,257940.250663836,223110.709150501
957,Tillinghast Pond,FB,Plain,West Greenwich,STA,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,N,-71.7568902,41.64509855,5226,?,N,{9C8529D5-B61D-4E83-9CE9-EA969BDB8C79},N,N,257869.313141666,204795.107330337
958,Thomas Park / Silver Creek,LP,Hope,Bristol,MUN,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Y,-71.27736518,41.67861957,2006-60-14,Y,N,{68C376E2-91BB-4C04-A2C5-EAB4EF618578},N,N,388903.012031753,216983.778819084
959,Riverside Square Park,LP,Bullocks Point,East Providence,MUN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,N,-71.36202108,41.77178597,Not Applicable,N,N,{AC6E859F-0EB6-41D1-B9A4-EB05E2033056},N,N,365722.179128416,250884.595531754
960,Chariho High School,SC,Switch,Richmond,SCH,0,4,2,1,2,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,-71.69733893,41.45079299,Not Applicable,N,N,{A4E4E4FE-940F-493A-AE28-EB12B8C499E0},N,N,273984.321922086,133950.755909085
961,Frank Fagan Park,LP,Dam,South Kingstown,MUN,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Y,-71.50685616,41.45324731,"4400236,20014004",Y,Y,{282C523A-1905-4C63-B0E3-EBE47D5A5AAC},N,N,326203.83821775,134783.453718752
962,Berkeley Oval,LP,Martin,Cumberland,MUN,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,-71.42845791,41.92677475,Not Applicable,N,N,{ECCBF4DF-6BB5-4E33-A79B-EBFB24590319},N,N,347552.028789002,307340.598761253
963,Berkander Field,LP,Institute,Scituate,MUN,1,1,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,-71.58497868,41.8344732,Not Applicable,N,N,{2F0A14A4-F889-40A4-AC28-EC5F8D6358D2},N,N,304924.846326999,273708.965893418
964,Stillwater Scenic Trail,LP,Washington Highway,Smithfield,MUN,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Y,-71.53402832,41.90833555,20032010,Y,N,{9D09F6CA-38E9-4668-9686-EC7758FAF5A6},N,N,318820.565254666,300614.972448751
965,Lincoln Woods,SP,Lincoln Woods,Lincoln,STA,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,N,-71.43139699,41.89726179,7066,?,N,{2D3E5C25-0693-4394-82AF-ECB7E3257076},N,N,346760.822038084,296585.274799503
966,Richmond Landing,FB,Church,Richmond,NGO,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,-71.681354,41.44525056,Not Applicable,N,N,{A8ECD1F6-BDCE-4270-A73D-ECD2880AD541},N,N,278362.242628168,131921.641529001
967,Silver Spring Lake Fishing Area,FB,Silver Spring,North Kingstown,STA,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,-71.47007532,41.53821344,9078,Y,N,{A7025A6A-4E73-45CF-9C5C-ED403B603A51},N,N,336275.940120753,165744.633922249
968,PriviIege Street Field,LP,Privilege,Woonsocket,MUN,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Y,-71.5080954,42.01554502,4400196,N,Y,{7DF984E2-4F9C-4BDC-8DF6-EDB686445010},Y,Y,325883.393648669,339681.249631003
969,South Ferry Rd,LP,Ferry,Narragansett,MUN,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,N,-71.42050988,41.49255867,Not Applicable,N,N,{B5CDC749-33DE-4910-B0D0-EDD82CB310CF},N,N,349860.977255084,149117.547425836
970,Candace St. Playground,LP,Goddard,Providence,MUN,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Y,-71.42161537,41.8341644,"4400205,885010",Y,Y,{1DD71750-1ABA-4559-A1C1-EE41ED132D57},Y,Y,349444.904924501,273594.731869921
971,Hunt Sreet Park,LP,Illinois,Central Falls,MUN,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,Y,-71.39529668,41.89270719,"4400228,2013-70-3",Y,Y,{BA9F3613-0787-4D37-A375-EF4D17271862},Y,Y,356591.325342916,294935.486432418
972,Mt. Hope Farm,LP,Metacom,Bristol,MUN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,-71.2549365,41.66762549,Not Applicable,N,N,{AA8D47CA-4A4D-4658-89CC-EF6443B90511},N,N,395041.506316416,212994.271706253
973,Hilltop Drive Field / Oak Hill Playground,LP,New London,Cranston,MUN,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Y,-71.47509518,41.73981323,2013-70-6A,Y,N,{1687B911-2389-4B7D-9348-EF9331D05FA9},Y,N,334880.415680833,239204.675650172
974,Woodlake Park,LP,Reservoir,Johnston,MUN,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Y,-71.52856364,41.81550452,"4400314,887039,987001",Y,Y,{9F252756-890A-4902-8F63-EFB4DFB81A7D},N,N,320296.839205001,266786.627047837
975,Jenks Jr High School,SC,Division,Pawtucket,SCH,0,0,0,0,0,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,-71.37182855,41.87530182,Not Applicable,N,N,{DCCE6DDC-D972-4B5D-991C-EFF5201D3EB8},Y,Y,362990.55959167,288601.579808921
976,Winslow Softball Field,LP,Taft,Warwick,MUN,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Y,-71.44213496,41.70840196,4400127,N,Y,{5A2B2852-C48D-49D4-8280-F0001FCB9583},N,N,343693.597529501,227620.385498583
977,Equality Park,LP,Equality Park,Newport,MUN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,-71.30930265,41.49471204,Not Applicable,N,N,{F9E110DD-47B1-4985-9109-F07F58331A13},Y,N,380326.331022419,149949.782966085
978,Blackstone Park / Patterson Park,LP,Parkside,Providence,MUN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Y,-71.37948814,41.83378567,4400041,Y,Y,{38B216D2-2FA2-45B3-8CF7-F0A192D4EE72},Y,N,360925.718577001,273470.013615422
979,St. Andrew's Farm,AF,Middle,Barrington,MUN,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Y,-71.33137674,41.74869683,Not Found,Y,N,{75C99C46-5AAD-4F83-A1A2-F0F13EA3373A},N,N,374098.047547251,242485.912854083
980,Canonchet Farm,CA,Anne Hoxsie,Narragansett,MUN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Y,-71.4609173,41.43964766,4400133,N,Y,{0A60DD37-974A-43E0-ABE7-F10E3C7543B3},N,N,338799.399312668,129830.418021172
981,Coutu Memorial Field,AF,Fountain,Pawtucket,MUN,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,-71.37923328,41.8813863,Not Applicable,N,N,{305304B9-9501-4236-AFBA-F12AD9F071B0},Y,Y,360970.777542002,290815.859829172
982,JL Curran,SP,Seven Mile,Cranston,STA,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,-71.55119892,41.75072867,9029,?,N,{455762FC-B561-4280-B1BD-F176D097C1A0},N,N,314112.371915169,243185.373725504
983,Gingerella Sports Complex,LP,White Rock,Westerly,MUN,1,0,5,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Y,-71.83651607,41.39538916,"20034018,20014016",Y,Y,{45BCE4A5-BE9A-4D97-911E-F18ED8B29B35},N,N,235751.441367,113880.668752752
984,Peck Pond / Pulaski Park,SP,Unnamed,Burrillville,STA,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,N,-71.79680722,41.93278647,6077,?,N,{00E7F9E8-E5A0-41D3-A297-F1B70C535CAC},N,N,247320.950708251,309662.974693917
985,Gibson Road Access,FB,Gibson Rd,Bristol,MUN,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Y,0,0,908011,Y,N,{D95A54B5-2720-47CE-A838-F2EEF12062F1},N,N,384881.625717584,223183.985906839
986,Quinnville Playground,LP,Martin,Lincoln,MUN,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Y,-71.43224028,41.92974987,20014032,Y,N,{1D5DAF28-CC41-4F3F-9023-F300F5006F59},N,N,346521.878946416,308423.916804589
987,Cold Spring Park,LP,Katherine,Woonsocket,MUN,1,2,0,0,0,1,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Y,-71.52519899,42.00914135,"4400208,608,897036,907055",Y,Y,{1E281066-5682-4F88-B909-F31D4E5FB66D},Y,N,321234.778274,337348.584348835
988,Fay Memorial Field,LP,Dallas,Cranston,STA,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,-71.4003067,41.770825,1060,N,N,{2BB37646-79C4-4F49-BE52-F3D5A3F5189A},N,N,355278.767928667,250519.98864942
989,Tarbox Pond,FB,Hopkins Hill,West Greenwich,STA,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,-71.57355039,41.63637741,6075,?,N,{1F500DD9-BE2F-4FE6-A326-F41A9D651037},N,N,307977.609578419,201521.207054004
