OBJECTID,Land Use Type,Acres,Shape__Area,Shape__Length
7866,Non-urban Developed,32.24088495,1404413.01813126,7916.81501789896
7867,Non-urban Developed,0.78781904,34317.3991546631,1007.13858951991
7868,Non-urban Developed,33.91099197,1477162.88384628,12251.7432940513
7869,Non-urban Developed,1.42759757,62186.1536445618,1000.81847810047
7870,Non-urban Developed,1.74363896,75952.9170837402,1655.46712073848
7871,Non-urban Developed,4.20789149,183295.762798309,1801.75550312692
7872,Non-urban Developed,2.82887342,123225.73242569,1449.75416352271
7873,Non-urban Developed,3.07309671,133864.09973526,2003.55406983505
7874,Non-urban Developed,4.40751849,191991.515338898,1995.52527550649
7875,Non-urban Developed,6.22627478,271216.542957306,2215.68596728314
7876,Non-urban Developed,4.46020597,194286.582019806,1944.1740682016
7877,Non-urban Developed,4.39977135,191654.049568176,2911.99363971188
7878,Non-urban Developed,2.77988193,121091.662891388,1535.86502871432
7879,Non-urban Developed,0.59666935,25990.9183883667,640.511565837902
7880,Non-urban Developed,1.75476732,76437.6684036255,1208.60533629038
7881,Non-urban Developed,4.03106012,175592.987537384,2604.20970758388
7882,Non-urban Developed,7.84019566,341518.940193176,4852.29346193983
7883,Non-urban Developed,1.52479006,66419.8583679199,1057.37514220745
7884,Non-urban Developed,4.59695065,200243.180324554,2048.07819750145
7885,Non-urban Developed,1.51516215,66000.4665718079,1239.16052079526
7886,Non-urban Developed,2.29966065,100173.222888947,1241.47953787624
7887,Non-urban Developed,1.93832391,84433.3939590454,1454.62868997614
7888,Non-urban Developed,1.40120503,61036.4943771362,989.24795465326
7889,Non-urban Developed,0.68609081,29886.1173782349,695.990871996017
7890,Non-urban Developed,1.16180953,50608.4256858826,989.568901061847
7891,Non-urban Developed,14.62735026,637167.409004211,5367.70349372608
7892,Non-urban Developed,4.78262283,208331.061210632,2711.8439520731
7893,Non-urban Developed,10.12656733,441113.295101166,3442.81237616489
7894,Non-urban Developed,21.16682079,922026.759654999,5474.63115613789
7895,Non-urban Developed,1.21944687,53119.1083374023,905.559267431097
7896,Non-urban Developed,0.89441997,38960.9359169006,784.760396484189
7897,Non-urban Developed,1.54986395,67512.0773506165,1243.17540644219
7898,Non-urban Developed,22.09479798,962449.448074341,8379.96459084639
7899,Non-urban Developed,3.52663531,153620.242160797,2197.15219158439
7900,Non-urban Developed,4.26352657,185719.226978302,1907.31901237387
7901,Non-urban Developed,4.10061482,178622.790794373,2102.38763903271
7902,Non-urban Developed,1.26590174,55142.6826515198,1756.42239095487
7903,Non-urban Developed,19.65895496,856344.120925903,10327.6135986108
7904,Non-urban Developed,0.52025205,22662.1808547974,612.741434559777
7905,Non-urban Developed,42.38947887,1846485.79151154,9475.12206592734
7906,Non-urban Developed,2.25488025,98222.5887260437,1309.33741301496
7907,Non-urban Developed,3.30826952,144108.227661133,1802.55475106075
7908,Non-urban Developed,14.88470176,648377.641075134,7341.56018130533
7909,Non-urban Developed,4.06729208,177171.251987457,1899.87324834736
7910,Non-urban Developed,3.3817309,147308.205406189,1518.36436489023
7911,Non-urban Developed,88.43231064,3852111.64287186,28697.0297275361
7912,Non-urban Developed,4.92047235,214335.78653717,2008.33178066482
7913,Non-urban Developed,3.99307189,173938.22051239,2594.19131140949
7914,Non-urban Developed,7.80618682,340037.515033722,4512.0092255635
7915,Non-urban Developed,0.63538963,27677.5739784241,802.921646474577
7916,Non-urban Developed,2.2887562,99698.2251701355,1315.73484728935
7917,Non-urban Developed,0.9551683,41607.1335144043,881.269243535869
7918,Non-urban Developed,24.591682,1071213.72127533,9093.47287564574
7919,Non-urban Developed,1.97173565,85888.8091964722,1208.16058611034
7920,Non-urban Developed,55.39200216,2412875.7338829,16130.4644573778
7921,Non-urban Developed,1.7925345,78082.8067626953,1194.07927484796
7922,Non-urban Developed,49.02304857,2135444.10191727,13831.8727321907
7923,Non-urban Developed,21.52637717,937689.036212921,5620.6710043518
7924,Non-urban Developed,1.8202029,79288.0424041748,2128.47037503791
7925,Non-urban Developed,7.80377055,339932.262237549,2640.23453167049
7926,Non-urban Developed,1.54505936,67302.7890777588,1042.23953174299
7927,Non-urban Developed,0.81552026,35524.0644989014,758.703745511292
7928,Non-urban Developed,19.81979273,863350.214160919,6412.45034176713
7929,Non-urban Developed,1.77555907,77343.3572807312,1131.03137204236
7930,Non-urban Developed,9.24218337,402589.52797699,3666.06094325143
7931,Non-urban Developed,1.20064627,52300.1544799805,890.138440510517
7932,Non-urban Developed,12.13884969,528768.318996429,3885.84797997579
7933,Non-urban Developed,1.82670383,79571.2231063843,1382.0483881249
7934,Non-urban Developed,0.56495054,24609.2469749451,610.811572009777
7935,Non-urban Developed,2.68460605,116941.445632935,1436.79232654995
7936,Non-urban Developed,2.09232364,91141.6224822998,1215.6922141679
7937,Non-urban Developed,2.18145296,95024.0960693359,1550.83270240456
7938,Non-urban Developed,1.91512556,83422.8738212585,1280.94377548167
7939,Non-urban Developed,19.95025728,869033.250247955,5109.11310217204
7940,Non-urban Developed,218.49154038,9517491.97135544,44630.2308264811
7941,Non-urban Developed,1.00050423,43581.9667778015,847.269713391224
7942,Non-urban Developed,7.76941688,338435.816242218,2394.8786871833
7943,Non-urban Developed,1.26604145,55148.7685279846,1003.93281308778
7944,Non-urban Developed,31.11469729,1355356.28159332,8715.3354839495
7945,Non-urban Developed,1.972511,85922.583480835,1405.60530702617
7946,Non-urban Developed,2.53065261,110235.233268738,1309.80637219528
7947,Non-urban Developed,3.81726848,166280.22366333,1885.71994384428
7948,Non-urban Developed,8.58566951,373991.782791138,2884.11203375495
7949,Non-urban Developed,0.80977424,35273.7677726746,791.506553076763
7950,Non-urban Developed,2.42011066,105420.025928497,1467.85325655551
7951,Non-urban Developed,4.5426227,197876.654872894,2796.54579517061
7952,Non-urban Developed,18.56919152,808874.022815704,7984.4207580403
7953,Non-urban Developed,11.57926755,504392.919788361,3853.08766841624
7954,Non-urban Developed,3.81262132,166077.793205261,2525.85087026472
7955,Non-urban Developed,2.37226335,103335.796890259,1240.71301756936
7956,Non-urban Developed,22.92985056,998824.340007782,7949.68019647866
7957,Non-urban Developed,8.01553903,349156.897506714,2975.40830720852
7958,Non-urban Developed,0.58042229,25283.1965789795,1497.35539538696
7959,Non-urban Developed,8.62944826,375898.784973145,3222.17034470865
7960,Non-urban Developed,10.30850464,449038.48462677,3357.63764752275
7961,Non-urban Developed,2.0712669,90224.3907737732,1374.7129290158
7962,Non-urban Developed,24.59715593,1071452.16564178,9115.61275507792
7963,Non-urban Developed,1.31786789,57406.3281860352,966.309741415296
7964,Non-urban Developed,43.51094563,1895336.8857193,13369.7205586411
7965,Non-urban Developed,6.36532596,277273.612724304,2835.86281215799
7966,Non-urban Developed,16.07412938,700189.110588074,7670.61738460677
7967,Non-urban Developed,0.80565568,35094.3631744385,875.802635649705
7968,Non-urban Developed,7.5337317,328169.369503021,2736.83513909321
7969,Non-urban Developed,4.1339919,180076.696445465,1679.52832419996
7970,Non-urban Developed,5.88389523,256302.489246368,3004.17830623884
7971,Non-urban Developed,2.85305521,124279.091335297,1421.78888057258
7972,Non-urban Developed,0.99119079,43176.2733306885,814.720044749625
7973,Non-urban Developed,1.48074274,64501.1572723389,1061.75494126234
7974,Non-urban Developed,8.45305364,368215.035037994,2508.31939488108
7975,Non-urban Developed,60.60983889,2640164.71310806,18339.9067238619
7976,Non-urban Developed,4.90367737,213604.197200775,2058.88502660546
7977,Non-urban Developed,101.66910669,4428706.507267,16790.5396150287
7978,Non-urban Developed,0.70749375,30818.429485321,772.405846650022
7979,Non-urban Developed,9.93848272,432920.328937531,2890.64144487737
7980,Non-urban Developed,1.19607025,52100.8230514526,960.354530666474
7981,Non-urban Developed,0.97596741,42513.1427993774,926.711579442922
7982,Non-urban Developed,5.33694446,232477.312252045,2646.08375569007
7983,Non-urban Developed,2.77998561,121096.179271698,1836.73561249363
7984,Non-urban Developed,21.77588993,948557.812606812,4425.26030120496
7985,Non-urban Developed,1.05607449,46002.607460022,846.712665014841
7986,Non-urban Developed,6.45843973,281329.648784637,2576.5981598223
7987,Non-urban Developed,1.59349128,69412.4836807251,1327.55397378785
7988,Non-urban Developed,21.61467206,941535.161876678,6366.33630567158
7989,Non-urban Developed,6.04131039,263159.493675232,2975.36754623101
7990,Non-urban Developed,1.17698781,51269.5918273926,1039.84817515247
7991,Non-urban Developed,9.14159236,398207.783065796,3698.7244475185
7992,Non-urban Developed,20.88604863,909796.323680878,5667.81743123423
7993,Non-urban Developed,1.166309,50804.4228515625,900.515336024959
7994,Non-urban Developed,1.99854943,87056.8175239563,1311.30863134815
7995,Non-urban Developed,2.77825886,121020.961971283,1841.92918507543
7996,Non-urban Developed,2.98466866,130012.173473358,1484.36988110774
7997,Non-urban Developed,0.75830651,33031.833530426,908.841240458768
7998,Non-urban Developed,10.0001339,435605.854522705,3696.77759918324
7999,Non-urban Developed,12.70732994,553531.319824219,4253.11361776721
8000,Non-urban Developed,2.43627732,106124.24539566,1290.25465326213
8001,Non-urban Developed,1.39560065,60792.3677215576,1116.92192301951
8002,Non-urban Developed,527.13211405,22961876.0270958,33603.1298404962
8003,Non-urban Developed,1.26004297,54887.474899292,1655.46764494313
8004,Non-urban Developed,14.30786614,623250.680301666,4823.17654528414
8005,Non-urban Developed,0.90037358,39220.2753486633,838.819612101371
8006,Non-urban Developed,1.14898622,50049.8425788879,909.372297499853
8007,Non-urban Developed,4.01633776,174951.681713104,1955.60066556457
8008,Non-urban Developed,0.98461139,42889.6746864319,870.900319455583
8009,Non-urban Developed,2.93866465,128008.23853302,1434.49335276748
8010,Non-urban Developed,0.80658401,35134.8015556335,752.587473738307
8011,Non-urban Developed,1.54640775,67361.5249938965,1064.90238443316
8012,Non-urban Developed,1.86573523,81271.4306640625,1268.86549490816
8013,Non-urban Developed,1.40253272,61094.3285369873,1058.60107763546
8014,Non-urban Developed,6.70290283,291978.462047577,3789.40658745281
8015,Non-urban Developed,1.26407516,55063.1170272827,932.855905806495
8016,Non-urban Developed,3.4622662,150816.323192596,1992.97073882132
8017,Non-urban Developed,7.6245738,332126.45136261,2729.74695026629
8018,Non-urban Developed,1.99456134,86883.0965194702,1406.17251655757
8019,Non-urban Developed,5.95717491,259494.552360535,3357.17238945825
8020,Non-urban Developed,52.22130356,2274760.09616089,10340.1787190578
8021,Non-urban Developed,4.84054466,210854.135967255,2624.62224761527
8022,Non-urban Developed,2.83994852,123708.16386795,1590.0064261852
8023,Non-urban Developed,3.21237131,139930.901309967,1538.70259372758
8024,Non-urban Developed,1.66214124,72402.8760871887,1136.39344660033
8025,Non-urban Developed,1.61296033,70260.5556182861,1164.32300020826
8026,Non-urban Developed,1.03604846,45130.2734184265,1404.23419706389
8027,Non-urban Developed,2.39191031,104191.618667603,1296.94388374311
8028,Non-urban Developed,1.21332793,52852.5674705505,923.005143144346
8029,Non-urban Developed,4.8922055,213104.482192993,2068.73431938363
8030,Non-urban Developed,2.70754984,117940.876979828,1750.82571954719
8031,Non-urban Developed,13.63518867,593948.848152161,6234.03140370606
8032,Non-urban Developed,6.13277862,267143.850326538,2102.97136277577
8033,Non-urban Developed,0.89474484,38975.0871734619,1232.91537247796
8034,Non-urban Developed,1.78626768,77809.8243751526,1073.41970529218
8035,Non-urban Developed,1.23551632,53819.0938835144,917.295265953333
8036,Non-urban Developed,1.14523972,49886.6449890137,871.456104747079
8037,Non-urban Developed,5.56720522,242507.471458435,3511.79395339392
8038,Non-urban Developed,31.66118473,1379161.27542496,8068.05009289988
8039,Non-urban Developed,0.79372388,34574.6142654419,758.073128057283
8040,Non-urban Developed,0.99593535,43382.946346283,852.645121684973
8041,Non-urban Developed,10.90759055,475134.66809845,2943.94076896364
8042,Non-urban Developed,2.02653295,88275.7797088623,1177.48556580975
8043,Non-urban Developed,31.70111883,1380900.80507278,9970.00846659989
8044,Non-urban Developed,1.49951187,65318.7406463623,1162.92302328078
8045,Non-urban Developed,1.14367877,49818.6500587463,902.03146091476
8046,Non-urban Developed,2.49417133,108646.108787537,1338.28930070856
8047,Non-urban Developed,11.54217333,502777.09551239,3583.67833954965
8048,Non-urban Developed,27.44533682,1195518.93157959,9361.11910637276
8049,Non-urban Developed,10.19208364,443967.185611725,4331.07279557854
8050,Non-urban Developed,2.63926333,114966.31665802,1306.28564527909
8051,Non-urban Developed,2.67588415,116561.519390106,1572.97980960241
8052,Non-urban Developed,45.62886298,1987593.370121,9996.23329693856
8053,Non-urban Developed,5.94912306,259143.813617706,2254.87943895838
8054,Non-urban Developed,0.56303846,24525.9567985535,624.765386023164
8055,Non-urban Developed,1.9355257,84311.5037231445,1179.21892783704
8056,Non-urban Developed,17.48805536,761779.729431152,5320.69688955632
8057,Non-urban Developed,1.64557045,71681.0526733398,1202.16230179607
8058,Non-urban Developed,4.33213875,188707.973526001,1701.58046871743
8059,Non-urban Developed,1.29012157,56197.6985397339,1168.74015414798
8060,Non-urban Developed,5.89580271,256821.179180145,2947.44231755556
8061,Non-urban Developed,1.02697445,44735.00963974,924.147385802256
8062,Non-urban Developed,4.18070362,182111.458927155,1638.06597416872
8063,Non-urban Developed,2.26733422,98765.0837478638,1259.03525323151
8064,Non-urban Developed,3.74858891,163288.541179657,1937.22228122011
8065,Non-urban Developed,2.33547333,101733.223426819,1454.23462844198
8066,Non-urban Developed,27.12312965,1181483.5865097,9708.38161225581
8067,Non-urban Developed,7.1688137,312273.540405273,3796.59615524972
8068,Non-urban Developed,1.51627288,66048.8503341675,1073.77987924141
8069,Non-urban Developed,8.10339305,352983.819190979,3868.38217311479
8070,Non-urban Developed,0.66565279,28995.837059021,1019.58956092921
8071,Non-urban Developed,1.38555927,60354.9651794434,1147.07214844558
8072,Non-urban Developed,3.34305415,145623.446083069,1635.76783044168
8073,Non-urban Developed,13.50382288,588226.554203033,4931.4573092593
8074,Non-urban Developed,47.67757341,2076835.20088577,18283.9527859861
8075,Non-urban Developed,3.16511691,137872.499584198,1616.13797252806
8076,Non-urban Developed,69.13979499,3011729.61932373,18155.755766145
8077,Non-urban Developed,22.97855305,1000945.82082748,19517.3882388265
8078,Non-urban Developed,3.60184828,156896.519035339,1755.42344746701
8079,Non-urban Developed,6.85594346,298644.912094116,2590.4560915487
8080,Non-urban Developed,0.7042527,30677.2494392395,729.802754725257
8081,Non-urban Developed,2.19967338,95817.7775764465,1711.56286444622
